Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,1 17,,,1 18,,,1 19,,,1 20,,,1 21,,,1 22,,,1 23,,,1 24,,,1 25,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
5447,0,1611.27,-59.7897,22.9795,459.106,386.66,24.0645,824.737,1020.35,32.116,1621.65,429.559,28.6599,1138.99,443.571,26.1347,2226.92,738.423,30.3163,2274.65,-57.0589,34.2935,545.893,-353.202,28.1492,1896.27,-658.38,33.3231,1563.62,1126.77,26.3167,1124.57,-51.1142,23.3031,1235.27,-721.174,21.2991,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,0,1611.24,-59.7891,22.9611,459.108,386.68,24.0111,824.752,1020.36,32.146,1621.66,429.536,28.6652,1138.95,443.576,26.1411,2227.06,737.983,30.7934,2274.73,-57.0616,34.428,546.024,-353.25,28.1678,1896.29,-658.431,33.5593,1563.62,1126.74,26.3297,1125.59,-50.6567,23.9054,1235.29,-721.181,21.3569,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,0,1611.24,-59.7865,22.9799,459.049,386.686,23.997,824.651,1020.45,32.083,1621.69,429.537,28.6861,1139.02,443.542,26.167,2226.91,738.353,30.3462,2274.7,-57.0433,34.3943,545.926,-353.157,28.1872,1896.29,-658.409,33.3424,1563.6,1126.76,26.2822,1125.52,-50.6276,23.876,1235.21,-721.168,21.2771,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,0,1611.26,-59.8044,22.994,459.236,386.606,24.1185,824.75,1020.37,32.1489,1621.65,429.558,28.6619,1138.99,443.581,26.0895,2226.9,738.385,30.3046,2274.7,-57.0459,34.3485,545.924,-353.152,28.1574,1896.27,-658.448,33.5985,1563.61,1126.79,26.2688,1125.5,-50.619,23.8752,1235.27,-721.117,21.3275,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,0,1611.18,-59.8801,22.8359,459.085,386.679,24.0307,824.666,1020.44,32.0814,1621.88,429.714,28.7245,1138.99,443.543,26.1407,2227.06,737.958,30.807,2274.68,-57.0328,34.3321,545.973,-353.226,28.2382,1896.34,-658.491,33.7159,1563.62,1126.76,26.3028,1125.55,-50.6992,23.8468,1235.26,-721.198,21.3446,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,0,1611.18,-59.8749,22.8484,459.105,386.679,24.0094,824.704,1020.41,32.1262,1621.71,429.581,28.6661,1138.95,443.559,26.1289,2226.91,738.352,30.3714,2274.62,-57.0929,34.357,545.957,-353.213,28.1835,1896.29,-658.41,33.3753,1563.62,1126.77,26.2919,1125.49,-50.6478,23.8459,1235.18,-721.16,21.3357,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,0,1611.24,-59.8031,22.9557,459.173,386.591,24.0239,824.633,1020.45,32.1354,1621.69,429.584,28.6899,1138.98,443.574,26.1094,2227.07,738.001,30.7792,2274.8,-57.0513,34.5479,545.834,-353.163,28.2072,1896.26,-658.429,33.5471,1563.55,1126.76,26.2346,1125.54,-50.6257,23.898,1235.12,-721.155,21.1918,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,0,1611.18,-59.8749,22.8556,459.106,386.665,24.0721,824.676,1020.43,32.0786,1621.69,429.577,28.6577,1139.01,443.564,26.1372,2226.88,738.416,30.2893,2274.75,-57.0304,34.421,545.931,-353.202,28.2067,1896.37,-658.545,33.5669,1563.63,1126.78,26.3297,1125.53,-50.6163,23.9158,1235.32,-721.117,21.3461,,,,,,,,,,,,,,,,,,,,,,,,,,,
5455,0,1611.18,-59.8758,22.8278,459.088,386.675,24.0477,824.704,1020.41,32.128,1621.69,429.586,28.6642,1138.99,443.601,26.122,2226.91,738.343,30.3823,2274.68,-57.0605,34.3699,545.965,-353.202,28.1863,1896.16,-658.298,33.1501,1563.59,1126.77,26.2915,1124.64,-51.0555,23.377,1235.24,-721.177,21.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,
5456,0,1611.16,-59.8789,22.8297,459.098,386.625,24.0071,824.662,1020.45,32.0706,1621.68,429.577,28.6683,1138.98,443.536,26.1388,2227.06,738.006,30.8154,2274.71,-57.0359,34.3251,545.913,-353.17,28.1841,1896.25,-658.325,33.0504,1563.62,1126.79,26.2892,1124.64,-51.1092,23.3295,1235.22,-721.266,21.3208,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,0,1611.17,-59.8699,22.8497,459.104,386.658,24.028,824.66,1020.42,32.0949,1621.7,429.572,28.6717,1138.97,443.556,26.1388,2226.93,738.339,30.3837,2274.65,-57.0574,34.3107,546.017,-353.238,28.2118,1896.24,-658.287,33.2173,1563.58,1126.78,26.2736,1125.46,-50.6308,23.8675,1235.25,-721.199,21.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,
5458,0,1611.25,-59.7883,22.9807,459.113,386.624,24.0156,824.695,1020.39,32.0974,1621.68,429.571,28.6684,1138.99,443.579,26.148,2227.05,737.991,30.7813,2274.6,-57.0846,34.2829,545.857,-353.188,28.1642,1896.25,-658.329,33.2916,1563.64,1126.75,26.346,1125.57,-50.6334,23.9084,1235.14,-721.178,21.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,
5459,0,1611.24,-59.7881,22.9709,459.133,386.663,24.063,824.668,1020.45,32.0926,1621.87,429.703,28.7015,1138.97,443.542,26.1541,2226.89,738.417,30.307,2274.7,-57.0387,34.3704,545.945,-353.188,28.2033,1896.24,-658.344,33.3474,1563.64,1126.77,26.2896,1125.54,-50.5446,23.9034,1235.13,-721.199,21.3081,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,0,1611.21,-59.8052,23.1973,459.318,386.577,24.1384,824.692,1020.41,32.1505,1621.69,429.569,28.682,1138.99,443.565,26.106,2226.88,738.425,30.2807,2274.65,-57.0742,34.3375,545.93,-353.142,28.1807,1896.27,-658.356,33.2796,1563.6,1126.76,26.2818,1124.56,-51.0841,23.3363,1235.15,-721.159,21.3644,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,0,1611.24,-59.7709,23.0024,459.136,386.673,24.0879,824.658,1020.43,32.0668,1621.85,429.721,28.7047,1139,443.548,26.1501,2227.07,737.994,30.8039,2274.67,-57.0686,34.4017,545.892,-353.174,28.1882,1896.37,-658.531,33.764,1563.64,1126.76,26.341,1124.59,-51.1441,23.3273,1235.25,-721.155,21.394,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462,0,1611.25,-59.7746,23.0283,459.126,386.649,24.1086,824.695,1020.39,32.1279,1621.69,429.588,28.6533,1138.98,443.552,26.1561,2227.06,737.974,30.8159,2274.7,-57.0891,34.4556,545.918,-353.173,28.2036,1896.32,-658.408,33.5403,1563.61,1126.74,26.2951,1124.6,-51.1221,23.3333,1235.16,-721.167,21.3394,,,,,,,,,,,,,,,,,,,,,,,,,,,
5463,0,1611.15,-59.8822,22.8522,459.003,386.657,23.9713,824.688,1020.43,32.0873,1621.7,429.585,28.6768,1138.98,443.557,26.1837,2227.07,737.988,30.8094,2274.71,-57.0638,34.355,546.046,-353.206,28.2136,1896.34,-658.358,33.3241,1563.59,1126.78,26.273,1124.51,-51.0875,23.297,1235.31,-721.205,21.3692,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,0,1611.25,-59.8147,22.9978,459.16,386.627,24.1047,824.648,1020.43,32.0784,1621.69,429.568,28.662,1139,443.584,26.1316,2226.91,738.382,30.3423,2274.74,-57.0441,34.4302,546.025,-353.203,28.1907,1896.28,-658.413,33.3041,1563.6,1126.78,26.2559,1125.57,-50.6981,23.8759,1235.22,-721.124,21.3348,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465,0,1611.18,-59.8726,22.8858,459.144,386.612,24.0793,824.684,1020.45,32.111,1621.67,429.586,28.6757,1138.98,443.566,26.1322,2227.06,737.952,30.8215,2274.68,-57.0602,34.2879,546.02,-353.193,28.2214,1896.26,-658.314,33.2934,1563.6,1126.76,26.3022,1125.51,-50.6401,23.8942,1235.04,-721.192,21.2723,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,0,1611.16,-59.8861,22.8489,459.22,386.614,24.1315,824.715,1020.41,32.1196,1621.69,429.583,28.6858,1138.99,443.567,26.1714,2227.05,738,30.8189,2274.69,-57.0769,34.3822,546.099,-353.215,28.233,1896.22,-658.321,33.2768,1563.6,1126.78,26.2571,1125.47,-50.617,23.8639,1235.33,-721.122,21.4552,,,,,,,,,,,,,,,,,,,,,,,,,,,
5467,0,1611.24,-59.7875,23.0127,459.098,386.632,24.0217,824.638,1020.41,32.0853,1621.69,429.566,28.6809,1139.02,443.57,26.1173,2226.92,738.348,30.3472,2274.71,-57.0281,34.3717,546.058,-353.258,28.1757,1896.27,-658.396,33.401,1563.6,1126.76,26.2665,1124.54,-51.0514,23.3665,1235.27,-721.178,21.4514,,,,,,,,,,,,,,,,,,,,,,,,,,,
5468,0,1611.17,-59.8837,22.8483,459.088,386.652,23.9906,824.662,1020.38,32.062,1621.68,429.574,28.6658,1138.98,443.58,26.0669,2227.07,737.992,30.7932,2274.63,-57.0669,34.2907,545.853,-353.137,28.1398,1896.23,-658.338,33.1632,1563.6,1126.76,26.2384,1124.66,-51.1168,23.3554,1235.24,-721.129,21.3589,,,,,,,,,,,,,,,,,,,,,,,,,,,
5469,0,1611.17,-59.8823,22.856,459.071,386.66,23.9643,824.658,1020.38,32.1018,1621.7,429.566,28.6801,1139,443.546,26.1348,2227.05,737.956,30.8064,2274.71,-57.0702,34.3777,546.08,-353.261,28.2867,1896.27,-658.297,33.2117,1563.58,1126.77,26.2283,1124.56,-51.1092,23.3179,1235.35,-721.122,21.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470,0,1611.16,-59.8646,22.8386,459.003,386.661,23.9697,824.646,1020.44,32.0913,1621.86,429.728,28.7015,1138.98,443.55,26.1298,2226.91,738.415,30.3052,2274.72,-57.0644,34.391,546.01,-353.209,28.2572,1896.24,-658.318,33.3015,1563.62,1126.76,26.2967,1124.58,-51.138,23.3006,1235.23,-721.172,21.3323,,,,,,,,,,,,,,,,,,,,,,,,,,,
5471,0,1611.25,-59.7951,22.9861,459.051,386.665,24.024,824.631,1020.43,32.0591,1621.68,429.592,28.6726,1138.97,443.552,26.1689,2226.87,738.409,30.287,2274.69,-57.0182,34.371,546.361,-353.682,28.3747,1896.3,-658.333,33.4007,1563.6,1126.76,26.3318,1125.59,-50.6505,23.9207,1235.26,-721.127,21.3681,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472,0,1611.26,-59.7767,23.0032,459.088,386.653,24.0218,824.648,1020.43,32.08,1621.71,429.579,28.6745,1138.99,443.571,26.179,2227.07,737.967,30.8181,2274.69,-57.0625,34.2838,546.099,-353.292,28.2376,1896.29,-658.362,33.2668,1563.62,1126.76,26.3152,1125.51,-50.6144,23.8943,1235.56,-721.04,21.3832,,,,,,,,,,,,,,,,,,,,,,,,,,,
5473,0,1611.17,-59.8851,22.8059,459.091,386.634,24.026,824.707,1020.42,32.146,1621.69,429.574,28.6532,1138.98,443.558,26.1165,2227.06,737.975,30.7868,2274.75,-57.0284,34.3756,546.155,-353.318,28.2387,1896.23,-658.338,33.3141,1563.59,1126.77,26.2724,1124.56,-51.1284,23.3037,1235.28,-721.118,21.2462,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474,0,1611.16,-59.8747,22.8447,459.077,386.654,24.0408,824.665,1020.42,32.1137,1621.69,429.57,28.6561,1138.99,443.566,26.1293,2226.91,738.37,30.3346,2274.69,-57.1062,34.4212,546.12,-353.337,28.2738,1896.21,-658.337,33.2492,1563.59,1126.74,26.266,1124.63,-51.1353,23.3323,1235.15,-721.148,21.3119,,,,,,,,,,,,,,,,,,,,,,,,,,,
5475,0,1611.26,-59.786,22.9751,459.056,386.668,24.0368,824.665,1020.45,32.1381,1621.68,429.575,28.6791,1139,443.559,26.153,2226.89,738.431,30.2815,2274.77,-57.0459,34.4668,546.049,-353.318,28.2178,1896.26,-658.348,33.3834,1563.6,1126.75,26.2698,1124.61,-51.1083,23.3054,1235.35,-721.119,21.3583,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,0,1611.17,-59.87,22.8427,459.065,386.651,23.9967,824.657,1020.44,32.1249,1621.69,429.58,28.7023,1138.99,443.572,26.1335,2227.04,737.914,30.828,2274.68,-57.0656,34.3836,546.141,-353.32,28.2542,1896.3,-658.436,33.5846,1563.6,1126.74,26.2551,1125.56,-50.5997,23.9603,1235.49,-721.082,21.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477,0,1611.24,-59.7961,22.9605,459.17,386.647,24.045,824.687,1020.44,32.0969,1621.68,429.571,28.6642,1139.01,443.571,26.1412,2227.07,737.978,30.8178,2274.69,-57.0253,34.303,545.959,-353.303,28.1901,1896.34,-658.481,33.5365,1563.61,1126.76,26.2981,1124.56,-51.1048,23.3018,1235.37,-721.134,21.3692,,,,,,,,,,,,,,,,,,,,,,,,,,,
5478,0,1611.23,-59.8042,22.941,459.239,386.599,24.0919,824.662,1020.46,32.1055,1621.68,429.581,28.6657,1138.96,443.549,26.1047,2227.06,737.998,30.795,2274.63,-57.0749,34.2816,546.067,-353.262,28.261,1896.28,-658.38,33.3589,1563.59,1126.78,26.274,1124.61,-51.0871,23.2967,1235.4,-721.115,21.4477,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,0,1611.24,-59.7986,22.9625,459.253,386.592,24.0723,824.656,1020.46,32.0977,1621.68,429.562,28.6688,1138.99,443.553,26.1403,2226.93,738.361,30.3729,2274.68,-57.0574,34.3589,545.914,-353.135,28.1833,1896.29,-658.386,33.4259,1563.57,1126.76,26.2824,1125.47,-50.6158,23.8877,1235.37,-721.204,21.4367,,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,0,1611.25,-59.7863,22.9942,459.083,386.68,23.9907,824.68,1020.42,32.1082,1621.86,429.718,28.7166,1138.99,443.549,26.1382,2227.06,737.99,30.7973,2274.76,-57.006,34.4164,545.959,-353.283,28.198,1896.28,-658.413,33.4242,1563.61,1126.74,26.3252,1125.52,-50.6146,23.8805,1235.36,-721.17,21.4268,,,,,,,,,,,,,,,,,,,,,,,,,,,
5481,0,1611.23,-59.786,22.9787,459.103,386.63,24.014,824.701,1020.42,32.138,1621.69,429.584,28.6713,1138.97,443.579,26.1369,2226.91,738.424,30.3241,2274.72,-57.058,34.4096,546.067,-353.285,28.2109,1896.32,-658.504,33.5566,1563.6,1126.77,26.2697,1125.55,-50.6335,23.8947,1235.25,-721.158,21.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,
5482,0,1611.24,-59.7885,22.9638,459.201,386.645,24.1293,824.722,1020.38,32.1182,1621.71,429.555,28.6819,1139.01,443.552,26.1156,2226.89,738.434,30.2947,2274.8,-57.0161,34.4643,546.003,-353.254,28.1916,1896.27,-658.357,33.3202,1563.63,1126.75,26.352,1125.62,-50.5821,23.9782,1235.2,-721.236,21.2618,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483,0,1611.17,-59.8878,22.834,459.155,386.625,24.0419,824.704,1020.39,32.1151,1621.7,429.583,28.673,1138.97,443.583,26.1191,2227.05,738.001,30.7636,2274.66,-57.0616,34.2969,545.88,-353.149,28.1483,1896.29,-658.407,33.4514,1563.56,1126.81,26.2238,1125.5,-50.602,23.8682,1235,-721.177,21.2342,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,0,1611.23,-59.7981,22.9436,459.184,386.632,24.0574,824.649,1020.4,32.0793,1621.7,429.581,28.6677,1138.97,443.573,26.1019,2226.92,738.341,30.3666,2274.68,-57.0637,34.3616,545.976,-353.203,28.2019,1896.32,-658.414,33.5298,1563.63,1126.76,26.2759,1125.51,-50.5793,23.8779,1235.17,-721.243,21.2889,,,,,,,,,,,,,,,,,,,,,,,,,,,
5485,0,1611.23,-59.7976,22.9451,459.184,386.641,24.0588,824.643,1020.45,32.0835,1621.69,429.573,28.6751,1139,443.564,26.1573,2227.06,738,30.7999,2274.71,-57.0507,34.3708,545.944,-353.15,28.1636,1896.34,-658.492,33.5714,1563.59,1126.77,26.2719,1125.54,-50.6268,23.9075,1235.27,-721.163,21.3803,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486,0,1611.18,-59.8746,22.8242,459.105,386.67,24.0927,824.642,1020.41,32.1198,1621.7,429.565,28.6762,1139,443.571,26.1286,2227.05,737.969,30.8131,2274.64,-57.0897,34.3358,545.94,-353.206,28.2153,1896.39,-658.547,33.6081,1563.57,1126.77,26.2665,1124.59,-51.1061,23.3535,1235.52,-721.053,21.4015,,,,,,,,,,,,,,,,,,,,,,,,,,,
5487,0,1611.24,-59.7837,22.9812,459.138,386.627,24.0721,824.628,1020.42,32.0904,1621.69,429.572,28.6681,1138.96,443.56,26.1037,2226.84,738.466,30.1894,2274.66,-57.0669,34.333,545.762,-353.064,28.1504,1896.34,-658.457,33.4881,1563.58,1126.75,26.2694,1125.56,-50.6291,23.9011,1235.45,-721.117,21.4054,,,,,,,,,,,,,,,,,,,,,,,,,,,
5488,0,1611.18,-59.8856,22.84,459.102,386.667,24.0075,824.655,1020.45,32.1006,1621.67,429.557,28.6823,1138.99,443.574,26.1336,2226.86,738.453,30.2392,2274.71,-57.0728,34.392,545.956,-353.178,28.1557,1896.35,-658.654,33.9243,1563.65,1126.73,26.3681,1124.61,-51.0527,23.3487,1235.28,-721.159,21.3383,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489,0,1611.17,-59.8771,22.8265,459.086,386.66,24.0193,824.673,1020.45,32.1205,1621.66,429.56,28.6621,1138.98,443.578,26.139,2227.05,737.974,30.8,2274.64,-57.0777,34.3043,545.91,-353.151,28.18,1896.24,-658.312,33.2052,1563.61,1126.78,26.316,1125.55,-50.6758,23.8831,1235.32,-721.112,21.3951,,,,,,,,,,,,,,,,,,,,,,,,,,,
5490,0,1611.26,-59.7866,22.9987,459.196,386.626,24.0324,824.691,1020.43,32.1277,1621.68,429.55,28.6887,1139,443.573,26.1074,2226.91,738.369,30.3554,2274.61,-57.098,34.2943,545.982,-353.193,28.224,1896.38,-658.608,33.8084,1563.58,1126.77,26.2763,1125.57,-50.5674,23.9481,1235.28,-721.169,21.3536,,,,,,,,,,,,,,,,,,,,,,,,,,,
5491,0,1611.26,-59.8043,22.9797,459.118,386.652,24.0135,824.634,1020.41,32.0284,1621.66,429.556,28.6487,1139,443.56,26.1186,2226.88,738.41,30.2864,2274.85,-57.0218,34.5302,545.864,-353.076,28.1786,1896.3,-658.337,33.4404,1563.63,1126.76,26.3309,1125.55,-50.6683,23.8501,1235.41,-721.091,21.2883,,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,0,1611.17,-59.8722,22.8611,459.077,386.662,24.0108,824.656,1020.41,32.1196,1621.66,429.551,28.6568,1138.98,443.572,26.1278,2226.9,738.351,30.3473,2274.7,-57.0573,34.3461,546.056,-353.287,28.1723,1896.34,-658.561,33.7228,1563.59,1126.76,26.2508,1125.55,-50.5726,23.9421,1235.31,-721.209,21.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,0,1611.18,-59.8715,22.8447,459.044,386.655,24.0131,824.712,1020.41,32.1373,1621.86,429.73,28.7105,1138.97,443.557,26.1263,2227.03,737.968,30.7925,2274.76,-57.0075,34.3599,545.907,-353.141,28.1989,1896.3,-658.497,33.6022,1563.58,1126.76,26.2746,1125.51,-50.6209,23.8475,1235.31,-721.18,21.309,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,0,1611.17,-59.8812,22.8221,459.148,386.65,24.0999,824.678,1020.39,32.0989,1621.87,429.725,28.7059,1139,443.532,26.1511,2226.89,738.392,30.3113,2274.68,-57.0585,34.3229,546.048,-353.205,28.2128,1896.24,-658.348,33.3372,1563.6,1126.77,26.2684,1125.48,-50.6311,23.9021,1235.27,-721.114,21.349,,,,,,,,,,,,,,,,,,,,,,,,,,,
5495,0,1611.27,-59.7813,22.9981,459.245,386.621,24.1127,824.655,1020.43,32.0897,1621.68,429.57,28.663,1139.01,443.564,26.1331,2226.87,738.382,30.2886,2274.72,-57.0836,34.4876,545.988,-353.195,28.207,1896.25,-658.338,33.3323,1563.65,1126.75,26.3678,1125.58,-50.6134,23.9351,1235.23,-721.173,21.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,0,1611.23,-59.7888,22.9748,459.109,386.659,24.074,824.631,1020.47,32.0675,1621.7,429.567,28.6739,1138.99,443.537,26.106,2227.07,737.98,30.798,2274.66,-57.0337,34.3105,545.836,-353.135,28.1838,1896.15,-658.247,33.0717,1563.6,1126.78,26.2562,1124.66,-51.085,23.3656,1235.42,-721.132,21.4721,,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,0,1611.18,-59.8894,22.8542,459.093,386.655,23.9961,824.737,1020.4,32.108,1621.68,429.585,28.6456,1139,443.571,26.1212,2226.92,738.372,30.3461,2274.71,-57.0563,34.3761,545.962,-353.241,28.1822,1896.24,-658.327,33.1938,1563.61,1126.77,26.2526,1125.5,-50.661,23.845,1235.52,-721.141,21.4898,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,0,1611.18,-59.8909,22.8537,459.047,386.659,24.0156,824.646,1020.42,32.1216,1621.7,429.595,28.673,1139.02,443.572,26.1789,2227.05,738,30.798,2274.7,-57.0632,34.3568,546.012,-353.271,28.1955,1896.41,-658.517,33.6815,1563.58,1126.76,26.2718,1125.49,-50.6385,23.8409,1235.2,-721.17,21.2887,,,,,,,,,,,,,,,,,,,,,,,,,,,
5499,0,1611.16,-59.8751,22.8612,459.183,386.583,24.0386,824.663,1020.46,32.0944,1621.68,429.583,28.6737,1139.01,443.578,26.1635,2226.89,738.368,30.3327,2274.65,-57.0521,34.3396,545.945,-353.191,28.184,1896.37,-658.634,33.8627,1563.62,1126.76,26.3066,1125.54,-50.6344,23.897,1235.32,-721.141,21.3233,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,0,1611.18,-59.8667,22.8151,459.116,386.677,24.0742,824.836,1020.27,32.1262,1621.87,429.723,28.702,1139,443.55,26.1539,2227.07,737.991,30.8122,2274.65,-57.0682,34.3099,545.935,-353.262,28.1627,1896.27,-658.43,33.5654,1563.61,1126.78,26.2937,1125.53,-50.589,23.9052,1235.5,-721.084,21.3736,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,0,1611.17,-59.8831,22.8572,459.106,386.651,24.0433,824.716,1020.39,32.1144,1621.68,429.592,28.6595,1138.94,443.568,26.1056,2226.94,738.338,30.4009,2274.7,-57.0566,34.3656,545.825,-353.104,28.2052,1896.26,-658.363,33.3186,1563.6,1126.77,26.2945,1125.54,-50.6071,23.9284,1235.34,-721.193,21.3412,,,,,,,,,,,,,,,,,,,,,,,,,,,
5502,0,1611.18,-59.8721,22.8206,459.18,386.648,24.115,824.71,1020.41,32.1687,1621.69,429.567,28.6683,1138.98,443.594,26.1112,2227.03,737.949,30.8072,2274.71,-57.0754,34.4378,545.902,-353.22,28.1559,1896.3,-658.478,33.4903,1563.63,1126.79,26.3138,1125.53,-50.6511,23.8909,1235.49,-721.142,21.4731,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503,0,1611.16,-59.8806,22.8475,459.201,386.663,24.14,824.645,1020.45,32.1193,1621.7,429.572,28.6711,1138.99,443.569,26.1422,2226.91,738.349,30.3537,2274.59,-57.1056,34.274,545.842,-353.133,28.1634,1896.32,-658.521,33.6797,1563.63,1126.76,26.3151,1125.51,-50.6079,23.8862,1235.36,-721.114,21.3828,,,,,,,,,,,,,,,,,,,,,,,,,,,
5504,0,1611.17,-59.8824,22.8365,459.068,386.657,24.0195,824.674,1020.44,32.1091,1621.69,429.575,28.6563,1138.98,443.541,26.1256,2226.9,738.359,30.3385,2274.67,-57.046,34.339,545.826,-353.104,28.1549,1896.3,-658.397,33.4114,1563.62,1126.75,26.2711,1124.59,-51.0498,23.339,1235.26,-721.153,21.3334,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505,0,1611.25,-59.7937,22.9862,459.121,386.656,24.0468,824.704,1020.42,32.1049,1621.68,429.563,28.6838,1138.99,443.55,26.0996,2227.06,737.989,30.793,2274.73,-57.0632,34.4305,546.019,-353.214,28.2093,1896.28,-658.41,33.5138,1563.59,1126.76,26.2733,1124.6,-51.0505,23.3403,1235.38,-721.119,21.4008,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,0,1611.18,-59.8748,22.8305,459.181,386.597,24.0972,824.718,1020.42,32.1124,1621.68,429.561,28.671,1138.97,443.546,26.1308,2226.88,738.391,30.284,2274.71,-57.0474,34.3386,546.099,-353.252,28.2037,1896.29,-658.414,33.4515,1563.63,1126.77,26.2912,1125.51,-50.6682,23.8964,1235.57,-721.062,21.4419,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,0,1611.15,-59.877,22.8379,459.171,386.643,24.1048,824.658,1020.4,32.1111,1621.67,429.574,28.6853,1139.01,443.565,26.1463,2227.07,738.037,30.7742,2274.69,-57.0311,34.3669,545.991,-353.232,28.1944,1896.21,-658.355,33.3205,1563.62,1126.76,26.2533,1124.63,-51.0895,23.3118,1235.43,-721.104,21.4457,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,0,1611.16,-59.8628,22.8301,459.077,386.682,24.0201,824.652,1020.42,32.1183,1621.67,429.57,28.633,1139.01,443.571,26.1292,2227.06,738.012,30.7999,2274.69,-57.0328,34.3624,545.994,-353.176,28.1545,1896.3,-658.386,33.4587,1563.61,1126.77,26.295,1125.46,-50.6037,23.8792,1235.25,-721.179,21.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,0,1611.17,-59.8795,22.8422,459.166,386.635,24.0703,824.673,1020.44,32.0969,1621.87,429.713,28.7133,1138.98,443.536,26.1535,2226.9,738.315,30.3713,2274.64,-57.0926,34.3174,546.071,-353.205,28.2355,1896.21,-658.295,33.172,1563.64,1126.77,26.2903,1124.62,-51.1121,23.3161,1235.34,-721.139,21.4231,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,0,1611.25,-59.8172,22.9466,459.141,386.68,24.1,824.667,1020.39,32.1119,1621.7,429.592,28.6881,1138.98,443.578,26.1288,2227.05,737.964,30.7872,2274.68,-57.0898,34.3668,546.356,-353.674,28.3525,1896.36,-658.474,33.5916,1563.67,1126.74,26.3535,1124.69,-51.1351,23.3504,1235.54,-721.048,21.3787,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,0,1611.18,-59.885,22.8357,459.143,386.653,24.0536,824.703,1020.41,32.1213,1621.7,429.578,28.6671,1139,443.569,26.1256,2226.85,738.453,30.2271,2274.67,-57.0834,34.3307,545.955,-353.257,28.2009,1896.27,-658.365,33.3566,1563.63,1126.75,26.3238,1124.66,-51.0948,23.3633,1235.43,-721.059,21.2947,,,,,,,,,,,,,,,,,,,,,,,,,,,
