Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,1 17,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
7816,0,1347.56,-54.6294,25.9222,1617.85,392.32,26.3548,1586.91,1122.85,48.1231,1092.75,1093.51,38.9742,442.511,1070.53,42.9356,515.998,-7.57445,19.1864,2304.93,227.232,38.7246,781.135,446.913,22.5804,,,,500.201,-753.053,15.7267,1132.49,-738.415,14.3517,1772.32,-748.886,26.2761,-160.965,-30.0217,34.8379
7817,0,1347.54,-54.6437,25.9107,1617.83,392.292,26.3269,1586.86,1122.9,48.0231,1092.73,1093.5,38.9514,442.424,1070.57,42.8825,516.698,-6.87031,19.8922,2304.92,227.215,38.7057,781.176,446.858,22.5693,,,,500.39,-753.088,15.9106,1132.5,-738.464,14.441,1772.3,-748.886,26.265,-160.951,-29.8879,34.8047
7818,0,1347.64,-54.5742,25.9818,1617.83,392.314,26.3621,1586.86,1122.91,48.0236,1092.8,1093.49,38.9676,442.492,1070.53,42.9044,515.978,-7.52405,19.1795,2304.88,227.208,38.6808,781.382,446.86,22.57,,,,500.264,-752.954,15.9515,1132.5,-738.445,14.4003,1772.24,-748.906,26.2337,-160.942,-29.7795,34.8679
7819,0,1347.59,-54.5931,25.9669,1617.81,392.337,26.3699,1586.85,1122.92,48.0043,1092.78,1093.52,38.9823,442.494,1070.54,42.922,516.355,-6.76685,19.7391,2304.94,227.234,38.7347,781.142,446.907,22.4979,,,,500.282,-753.077,15.8708,1132.48,-738.496,14.4197,1772.29,-748.859,26.3104,-160.956,-30.1258,34.8639
7820,0,1347.6,-54.6355,25.9625,1617.82,392.354,26.403,1586.86,1122.9,48.0556,1092.74,1093.5,38.988,442.465,1070.55,42.9274,515.932,-7.55453,19.0928,2304.94,227.231,38.7306,781.192,446.919,22.5586,,,,500.294,-753.104,15.9453,1132.46,-738.495,14.4084,1772.26,-748.892,26.287,-160.972,-29.913,34.8646
7821,0,1347.62,-54.5984,25.9857,1617.81,392.356,26.4038,1586.86,1122.91,48.0273,1092.79,1093.5,38.9635,442.521,1070.53,42.9441,515.962,-7.56226,19.0838,2304.89,227.203,38.7241,781.164,446.897,22.5513,,,,500.517,-753.055,16.0159,1132.53,-738.426,14.4891,1772.29,-748.874,26.3022,-161.01,-30.022,34.8333
7822,0,1347.58,-54.5744,25.9334,1617.79,392.363,26.4254,1586.83,1122.87,48.0344,1092.8,1093.51,38.995,442.457,1070.53,42.9281,516.554,-6.76962,19.7962,2304.93,227.212,38.7684,781.275,446.893,22.529,,,,500.223,-753.058,15.9113,1132.49,-738.46,14.435,1772.24,-748.87,26.2408,-160.962,-30.0282,34.879
7823,0,1347.6,-54.6047,25.965,1617.77,392.385,26.4252,1586.83,1122.88,48.0249,1092.81,1093.5,38.9533,442.509,1070.55,42.948,515.991,-7.56085,19.1439,2304.96,227.244,38.7402,781.185,446.936,22.5463,,,,500.242,-753.084,15.9222,1132.49,-738.425,14.3994,1772.3,-748.863,26.3239,-161.511,-30.255,34.3458
7824,0,1347.5,-54.6372,25.8392,1617.76,392.37,26.4586,1586.83,1122.93,48.0115,1092.75,1093.52,38.9647,442.369,1070.57,42.7875,516.63,-6.83084,19.8698,2304.88,227.208,38.7133,781.175,446.924,22.5078,,,,500.329,-753.205,15.8092,1132.5,-738.473,14.4138,1772.25,-748.899,26.3052,-160.987,-29.9646,34.7769
7825,0,1347.61,-54.5399,25.9542,1617.77,392.393,26.4906,1586.87,1122.91,48.0155,1092.7,1093.57,38.9854,442.447,1070.55,42.8594,516.084,-7.60757,19.1835,2304.94,227.2,38.7486,781.245,446.91,22.5147,,,,500.309,-753.178,15.8153,1132.53,-738.473,14.4667,1772.28,-748.885,26.2874,-160.993,-30.1647,34.8192
7826,0,1347.62,-54.5039,26.0224,1617.76,392.403,26.4868,1586.86,1122.93,48.0359,1092.82,1093.49,38.9842,442.55,1070.54,42.9668,516.723,-6.80616,19.9529,2304.96,227.231,38.7624,781.229,446.901,22.457,,,,500.253,-753.002,15.944,1132.47,-738.41,14.3214,1772.25,-748.875,26.265,-161.005,-29.9229,34.7276
7827,0,1347.55,-54.6062,25.8918,1617.75,392.407,26.5033,1586.85,1122.92,48.0187,1092.79,1093.49,38.9514,442.457,1070.57,42.9221,516.08,-7.55078,19.0878,2304.95,227.23,38.7701,781.21,446.88,22.5641,,,,500.317,-753.099,15.8147,1132.47,-738.474,14.4076,1772.21,-748.929,26.2579,-161.022,-29.8891,34.7792
7828,0,1347.51,-54.6311,25.9258,1617.74,392.44,26.514,1586.91,1122.86,48.1259,1092.76,1093.52,38.9574,442.511,1070.55,42.9202,516.283,-7.40917,19.426,2304.95,227.242,38.7202,781.12,446.907,22.5098,,,,500.368,-753.122,15.8442,1132.5,-738.471,14.449,1772.29,-748.915,26.2651,-161.053,-30.1219,34.8023
7829,0,1347.59,-54.6024,25.9454,1617.75,392.423,26.5274,1586.85,1122.92,48.0405,1092.75,1093.52,38.9723,442.482,1070.58,42.9253,516.617,-6.78231,19.8835,2304.93,227.225,38.7496,781.157,446.896,22.5627,,,,500.399,-753.063,15.8931,1132.51,-738.442,14.4155,1772.26,-748.886,26.2697,-160.984,-29.9857,34.7797
7830,0,1347.61,-54.5588,25.9653,1617.74,392.437,26.5408,1586.86,1122.91,48.0613,1092.8,1093.48,38.9565,442.436,1070.56,42.8916,516.033,-7.58411,19.0865,2304.91,227.221,38.7069,781.181,446.922,22.5758,,,,500.389,-753.208,15.7366,1132.49,-738.489,14.4257,1772.26,-748.87,26.3201,-160.963,-29.9773,34.839
7831,0,1347.6,-54.6297,25.9537,1617.76,392.42,26.553,1586.88,1122.91,48.0452,1092.82,1093.51,38.9968,442.476,1070.54,42.9495,516.435,-6.81833,19.8056,2304.91,227.242,38.7011,781.173,446.875,22.5476,,,,500.301,-753.025,15.9003,1132.57,-738.463,14.5054,1772.27,-748.935,26.2963,-161.026,-30.0094,34.8034
7832,0,1347.66,-54.4965,26.0274,1617.73,392.447,26.523,1586.93,1122.86,48.1365,1092.8,1093.48,38.9797,442.384,1070.55,42.7863,516.354,-6.88998,19.8649,2304.93,227.214,38.7302,781.142,446.931,22.5046,,,,500.246,-753.06,15.7692,1132.49,-738.418,14.3777,1772.25,-748.894,26.256,-161.051,-30.1398,34.8053
7833,0,1347.54,-54.6325,25.9005,1617.75,392.446,26.5742,1586.84,1122.93,48.0321,1092.7,1093.53,38.9631,442.527,1070.55,42.9557,515.927,-7.5781,19.1576,2304.93,227.228,38.7372,781.171,446.873,22.5659,,,,500.358,-753.08,15.8818,1132.52,-738.48,14.4709,1772.28,-748.89,26.2499,-160.967,-29.9395,34.8073
7834,0,1347.61,-54.5608,25.9954,1617.72,392.452,26.5452,1586.83,1122.9,48.0177,1092.76,1093.48,38.9807,442.544,1070.53,42.9482,516.336,-6.86943,19.7088,2304.89,227.201,38.7304,781.203,446.857,22.6036,,,,500.326,-753.041,15.9658,1132.47,-738.412,14.354,1772.28,-748.885,26.2881,-160.95,-29.8594,34.8275
7835,0,1347.59,-54.5963,25.9371,1617.74,392.435,26.5656,1586.93,1122.86,48.1377,1092.79,1093.48,38.9779,442.486,1070.55,42.924,516.023,-7.55289,19.213,2304.88,227.216,38.7152,781.254,446.9,22.5387,,,,500.382,-753.148,15.9716,1132.47,-738.452,14.4404,1772.26,-748.915,26.2823,-160.914,-30.0102,34.9058
7836,0,1347.65,-54.576,25.9785,1617.75,392.454,26.553,1586.84,1122.87,48.0377,1092.72,1093.55,38.9251,442.337,1070.63,42.7926,516.023,-7.62496,19.1482,2304.92,227.245,38.7117,781.224,446.895,22.5384,,,,500.3,-753.167,15.8349,1132.48,-738.414,14.4005,1772.23,-748.887,26.2717,-160.966,-29.9188,34.8082
7837,0,1347.6,-54.6176,25.9669,1617.74,392.432,26.5598,1586.84,1122.89,48.0615,1092.74,1093.51,38.9679,442.417,1070.58,42.8379,515.69,-7.53838,19.2731,2304.92,227.219,38.7323,781.2,446.879,22.4916,,,,500.278,-753.278,15.7581,1132.39,-738.681,14.4862,1772.25,-748.889,26.2368,-160.939,-29.9619,34.8807
7838,0,1347.61,-54.5816,25.9643,1617.73,392.458,26.5561,1586.86,1122.9,48.0515,1092.75,1093.49,38.9494,442.469,1070.57,42.8966,515.939,-7.59495,19.091,2304.91,227.217,38.7119,781.179,446.896,22.5608,,,,500.369,-753.186,15.8883,1132.49,-738.484,14.4329,1772.3,-748.877,26.3618,-161.058,-29.9666,34.8354
7839,0,1347.64,-54.5322,26.0055,1617.73,392.453,26.559,1586.86,1122.91,48.0465,1092.81,1093.49,39.0037,442.461,1070.56,42.8489,515.827,-7.59404,19.058,2304.9,227.205,38.7156,781.153,446.903,22.5038,,,,500.318,-753.127,15.8138,1132.43,-738.44,14.2696,1772.29,-748.915,26.3064,-160.978,-29.8552,34.7622
7840,0,1347.57,-54.6161,25.9443,1617.74,392.466,26.5478,1586.85,1122.91,48.0307,1092.79,1093.48,38.9787,442.442,1070.53,42.8688,515.805,-7.65915,19.0829,2304.89,227.233,38.6951,781.194,446.869,22.5723,,,,500.32,-753.209,15.8891,1132.48,-738.44,14.3915,1772.32,-748.854,26.3426,-161,-29.895,34.8142
7841,0,1347.62,-54.5811,25.9867,1617.75,392.45,26.5532,1586.93,1122.87,48.1549,1092.77,1093.48,38.9768,442.444,1070.55,42.8769,515.831,-7.67859,18.9263,2304.93,227.217,38.7404,781.145,446.908,22.6077,,,,500.219,-753.094,15.7649,1132.42,-738.6,14.4419,1772.31,-748.863,26.3261,-161.055,-29.8089,34.7879
7842,0,1347.61,-54.5754,25.9647,1617.73,392.452,26.5547,1586.87,1122.9,48.0671,1092.81,1093.5,38.9636,442.488,1070.55,42.9045,515.771,-7.72309,19.0065,2304.94,227.239,38.7355,781.232,446.924,22.5175,,,,500.21,-753.11,15.9705,1132.47,-738.434,14.3744,1772.25,-748.844,26.2648,-160.965,-30.0192,34.877
7843,0,1347.29,-55.0671,26.095,1617.74,392.443,26.5678,1586.85,1122.9,48.0519,1092.75,1093.49,38.9924,442.526,1070.53,42.997,515.781,-7.71095,18.9813,2304.95,227.209,38.7714,781.289,446.831,22.6076,,,,500.373,-753.14,15.7963,1132.35,-738.704,14.4691,1772.27,-748.888,26.2922,-160.952,-30.0064,34.8024
7844,0,1347.27,-55.1271,26.0111,1617.73,392.447,26.5365,1586.85,1122.9,48.0175,1092.7,1093.51,38.9662,442.454,1070.56,42.8148,515.802,-7.7474,18.9398,2304.88,227.195,38.699,781.294,446.806,22.5077,,,,500.398,-753.158,15.9671,1132.49,-738.483,14.4313,1772.25,-748.921,26.2729,-160.988,-30.0096,34.8414
7845,0,1347.28,-55.1706,26.028,1617.76,392.433,26.5662,1586.69,1123.1,47.8069,1092.81,1093.49,38.9893,442.419,1070.6,42.8566,516.557,-6.80827,19.885,2304.96,227.249,38.7404,781.205,446.896,22.541,,,,500.275,-753.185,15.9014,1132.47,-738.423,14.3284,1772.29,-748.917,26.3058,-161.053,-29.9583,34.8319
7846,0,1347.29,-55.174,26.0491,1617.74,392.456,26.5513,1586.83,1122.94,47.9677,1092.76,1093.49,38.9843,442.472,1070.57,42.8814,516.003,-7.55822,19.1955,2304.96,227.246,38.7465,781.224,446.907,22.5642,,,,500.213,-753.051,15.8784,1132.49,-738.455,14.4001,1772.32,-748.863,26.3181,-161.04,-29.8966,34.8381
7847,0,1347.32,-55.1488,26.0599,1617.74,392.455,26.5448,1586.83,1122.94,47.9867,1092.75,1093.52,38.9782,442.47,1070.55,42.8997,515.894,-7.51941,19.1156,2304.92,227.236,38.7396,781.303,446.848,22.5439,,,,500.172,-753.168,15.7572,1132.49,-738.474,14.4372,1772.24,-748.887,26.2392,-161.003,-30.1088,34.8251
7848,0,1347.29,-55.075,26.1326,1617.74,392.455,26.5549,1586.85,1122.96,48.0044,1092.76,1093.51,38.9638,442.366,1070.6,42.792,516.585,-6.89348,19.9197,2304.93,227.236,38.7556,781.234,446.898,22.549,,,,500.265,-753.042,15.7929,1132.47,-738.493,14.4575,1772.26,-748.873,26.3142,-160.971,-29.861,34.8197
7849,0,1347.3,-55.1291,26.0652,1617.74,392.452,26.5632,1586.82,1122.95,47.9996,1092.79,1093.48,38.9698,442.426,1070.56,42.874,516.564,-6.96802,19.931,2304.94,227.251,38.7225,781.184,446.91,22.5644,,,,500.388,-753.149,15.8172,1132.45,-738.496,14.4208,1772.24,-748.93,26.274,-160.991,-29.9721,34.8356
7850,0,1347.28,-55.0842,26.0475,1617.74,392.443,26.549,1586.88,1122.93,48.0389,1092.77,1093.5,38.9441,442.485,1070.54,42.9046,515.865,-7.5566,19.1173,2304.97,227.24,38.7715,781.189,446.868,22.5361,,,,500.475,-753.097,15.8749,1132.49,-738.45,14.3967,1772.28,-748.888,26.2997,-161.012,-29.9539,34.7641
7851,0,1347.32,-55.0766,26.1073,1617.74,392.441,26.5501,1586.84,1122.92,48.0003,1092.77,1093.53,38.9497,442.498,1070.56,42.9091,516.58,-6.78906,19.7464,2304.96,227.226,38.7398,781.166,446.913,22.4854,,,,500.31,-753.057,15.9794,1132.47,-738.447,14.3973,1772.27,-748.89,26.2515,-161.054,-30.0315,34.8176
7852,0,1347.25,-55.1692,26.0255,1617.72,392.44,26.5379,1586.85,1122.92,48.0125,1092.73,1093.55,38.9764,442.401,1070.56,42.7883,515.812,-7.52649,19.1278,2304.91,227.226,38.7208,781.28,446.833,22.4821,,,,500.322,-753.183,15.8043,1132.49,-738.454,14.424,1772.29,-748.901,26.309,-161.003,-29.9179,34.8492
7853,0,1347.29,-55.1264,26.0804,1617.72,392.459,26.5372,1586.79,1122.91,47.9765,1092.81,1093.54,38.9658,442.491,1070.54,42.9467,516.442,-6.80744,19.8595,2304.95,227.228,38.7505,781.199,446.853,22.5455,,,,500.227,-753.061,15.8795,1132.49,-738.437,14.4312,1772.29,-748.878,26.3194,-160.913,-29.9412,34.8771
7854,0,1347.23,-55.1681,26.0084,1617.75,392.448,26.5783,1586.8,1122.92,48.0098,1092.78,1093.49,38.972,442.45,1070.55,42.916,516.615,-6.88679,19.9199,2304.94,227.229,38.7755,781.193,446.926,22.5659,,,,500.162,-753.088,15.7854,1132.42,-738.582,14.4416,1772.25,-748.887,26.3005,-161.03,-29.9459,34.8416
7855,0,1347.25,-55.1661,26.0145,1617.75,392.439,26.5637,1586.92,1122.87,48.072,1092.81,1093.51,38.9996,442.51,1070.56,42.8969,516.275,-6.77711,19.9093,2304.94,227.218,38.7562,781.139,446.922,22.5319,,,,500.353,-753.09,15.9615,1132.49,-738.445,14.3982,1772.23,-748.907,26.2369,-160.999,-29.8933,34.822
7856,0,1347.33,-54.8973,26.1525,1617.75,392.44,26.5667,1586.82,1122.88,47.9775,1092.78,1093.48,39.0031,442.426,1070.57,42.8216,515.866,-7.60835,19.2013,2304.94,227.211,38.7428,781.196,446.897,22.468,,,,500.339,-753.104,15.993,1132.47,-738.436,14.3495,1772.29,-748.875,26.2931,-160.959,-30.0056,34.8894
7857,0,1347.29,-55.1713,26.0597,1617.73,392.452,26.5431,1586.86,1122.94,48.0192,1092.72,1093.51,38.9304,442.486,1070.54,42.9106,515.997,-7.60197,19.2135,2304.94,227.234,38.7387,781.323,446.82,22.5093,,,,500.182,-753.173,15.8406,1132.5,-738.492,14.4208,1772.29,-748.871,26.2941,-160.992,-29.9431,34.8457
7858,0,1347.28,-55.076,26.0925,1617.74,392.443,26.5709,1586.84,1122.92,48.0262,1092.78,1093.49,38.983,442.521,1070.54,42.9632,515.904,-7.56192,19.127,2304.96,227.242,38.7563,781.211,446.868,22.5147,,,,500.236,-753.13,15.7373,1132.46,-738.503,14.4377,1772.23,-748.896,26.2652,-160.938,-29.9341,34.8614
7859,0,1347.25,-55.1858,25.9801,1617.72,392.453,26.5443,1586.85,1122.9,48.0595,1092.72,1093.51,38.9441,442.539,1070.54,42.9842,515.844,-7.55326,19.1971,2304.91,227.234,38.7478,781.223,446.854,22.6152,,,,500.166,-753.114,15.7966,1132.42,-738.438,14.2933,1772.32,-748.898,26.3271,-160.966,-29.9782,34.8663
7860,0,1347.26,-55.1592,26.0426,1617.73,392.47,26.5567,1586.85,1122.92,48.0456,1092.82,1093.5,38.995,442.444,1070.56,42.8727,515.975,-7.67314,19.1618,2304.94,227.232,38.742,781.183,446.929,22.5365,,,,500.29,-753.178,15.8384,1132.46,-738.44,14.3697,1772.28,-748.889,26.2994,-161.013,-29.9492,34.819
7861,0,1347.22,-55.2465,25.922,1617.76,392.447,26.5713,1586.68,1123.07,47.7535,1092.67,1093.55,38.9452,442.42,1070.55,42.8148,515.961,-7.66249,19.0569,2304.95,227.254,38.7218,781.21,446.933,22.5595,,,,500.231,-753.04,15.8574,1132.51,-738.472,14.439,1772.31,-748.893,26.3311,-161.002,-29.9215,34.8243
7862,0,1347.32,-55.0539,26.1245,1617.74,392.433,26.5654,1586.8,1122.92,47.981,1092.76,1093.49,39.0023,442.415,1070.6,42.8493,516.388,-6.8428,19.8833,2304.91,227.223,38.7292,781.158,446.895,22.5149,,,,500.368,-753.089,15.9504,1132.46,-738.654,14.5862,1772.24,-748.883,26.2505,-160.994,-29.8806,34.8253
7863,0,1347.21,-55.177,26.0121,1617.75,392.461,26.5613,1586.8,1122.95,47.9827,1092.78,1093.5,38.9902,442.447,1070.56,42.9283,515.905,-7.45953,19.0692,2304.89,227.212,38.721,781.262,446.851,22.5947,,,,500.103,-753.034,15.8769,1132.56,-738.476,14.5565,1772.25,-748.883,26.2258,-160.965,-29.9046,34.8301
7864,0,1347.24,-55.3265,25.8944,1617.74,392.463,26.5643,1586.84,1122.94,48.0038,1092.78,1093.51,38.9937,442.371,1070.64,42.8191,515.84,-7.49567,19.1729,2304.95,227.262,38.7199,781.153,446.888,22.5529,,,,500.295,-753.199,15.8009,1132.47,-738.514,14.4403,1772.27,-748.897,26.2773,-160.962,-30.0036,34.8734
7865,0,1347.26,-55.1335,26.0554,1617.74,392.452,26.544,1586.81,1122.92,47.9958,1092.8,1093.49,38.9467,442.403,1070.57,42.7967,516.504,-6.82976,19.8848,2304.91,227.247,38.724,781.122,446.889,22.5586,,,,500.227,-753.145,15.8715,1132.49,-738.48,14.4431,1772.29,-748.854,26.3202,-161.053,-30.0135,34.7982
7866,0,1347.26,-55.115,26.0659,1617.76,392.468,26.5681,1586.84,1122.93,48.0276,1092.8,1093.51,38.9294,442.403,1070.58,42.7641,515.951,-7.6663,19.1675,2304.96,227.248,38.7522,781.21,446.908,22.5225,,,,500.4,-753.154,15.8259,1132.47,-738.513,14.4016,1772.23,-748.882,26.2284,-161.011,-29.9339,34.8025
7867,0,1347.24,-55.16,26.0132,1617.78,392.455,26.5901,1586.84,1122.92,48.0028,1092.81,1093.48,38.9841,442.502,1070.55,42.9247,516.439,-6.85731,19.7993,2304.92,227.259,38.7102,781.156,446.864,22.6426,,,,500.354,-753.258,15.8397,1132.5,-738.492,14.5041,1772.21,-748.896,26.2286,-160.982,-30.123,34.8576
7868,0,1347.3,-55.1502,26.0016,1617.77,392.451,26.5707,1586.72,1123.09,47.8019,1092.76,1093.49,38.9648,442.484,1070.55,42.944,516.466,-6.87703,19.8823,2304.93,227.232,38.7267,781.163,446.876,22.5582,,,,500.215,-753.108,15.8646,1132.48,-738.435,14.3615,1772.26,-748.894,26.255,-160.982,-29.9579,34.8703
7869,0,1347.26,-55.1494,25.9923,1617.79,392.454,26.592,1586.81,1122.93,47.9987,1092.77,1093.51,38.949,442.454,1070.56,42.8673,515.893,-7.62132,19.2647,2304.93,227.253,38.7053,781.229,446.906,22.576,,,,500.552,-753.191,15.959,1132.47,-738.445,14.3915,1772.28,-748.912,26.2826,-161.023,-30.0085,34.8305
7870,0,1347.24,-55.2848,25.909,1617.79,392.458,26.5668,1586.66,1123.08,47.7155,1092.83,1093.49,38.992,442.494,1070.56,42.9222,515.942,-7.6207,19.1614,2304.93,227.221,38.7423,781.141,446.867,22.5549,,,,500.417,-753.158,15.9317,1132.48,-738.448,14.4083,1772.26,-748.879,26.299,-160.983,-29.8787,34.839
7871,0,1347.26,-55.1605,25.975,1617.79,392.472,26.5681,1586.68,1123.06,47.7289,1092.8,1093.48,38.9805,442.488,1070.55,42.9328,516.468,-6.80742,19.8265,2304.91,227.228,38.7289,781.188,446.87,22.5117,,,,500.363,-753.166,15.858,1132.48,-738.471,14.4535,1772.29,-748.887,26.2915,-160.96,-29.8872,34.8513
7872,0,1347.28,-55.0805,26.0237,1617.78,392.458,26.5631,1586.81,1122.93,47.9701,1092.8,1093.48,38.9947,442.454,1070.54,42.9286,515.806,-7.41923,18.9735,2304.92,227.216,38.7541,781.14,446.912,22.51,,,,500.303,-753.013,16.0071,1132.47,-738.447,14.4063,1772.23,-748.881,26.2824,-160.978,-29.9249,34.8465
7873,0,1344.6,-54.4866,27.7292,1617.8,392.446,26.5787,1586.82,1122.94,48.0322,1092.81,1093.47,38.9565,442.452,1070.58,42.8736,515.814,-7.51531,18.988,2304.92,227.199,38.7488,781.174,446.885,22.5707,,,,500.195,-753.157,15.7756,1132.41,-738.613,14.4525,1772.28,-748.872,26.3252,-160.982,-30.0941,34.8609
7874,0,1346.97,-55.2597,26.277,1617.8,392.431,26.563,1586.81,1122.94,47.9961,1092.78,1093.48,38.9268,442.47,1070.56,42.8713,515.971,-7.51992,19.1477,2304.94,227.222,38.7427,781.235,446.882,22.574,,,,500.198,-753.073,15.78,1132.42,-738.567,14.4202,1772.25,-748.916,26.2877,-161.029,-30.0204,34.7912
7875,0,1346.95,-55.2398,26.2849,1617.79,392.427,26.5177,1586.69,1123.09,47.7936,1092.78,1093.5,38.959,442.442,1070.57,42.8902,515.935,-7.53476,19.1279,2304.96,227.263,38.7489,781.156,446.926,22.5093,,,,500.257,-753.075,15.8618,1132.46,-738.433,14.3088,1772.34,-748.893,26.298,-160.969,-29.897,34.8512
7876,0,1346.98,-55.152,26.3067,1617.79,392.403,26.4934,1586.83,1122.96,47.9931,1092.79,1093.5,38.9838,442.55,1070.54,42.9669,515.834,-7.60984,19.077,2304.98,227.266,38.7539,781.193,446.908,22.5407,,,,500.22,-753.217,15.8062,1132.47,-738.432,14.3388,1772.3,-748.882,26.2932,-160.97,-30.1115,34.8086
7877,0,1346.98,-55.287,26.143,1617.8,392.39,26.4619,1586.83,1122.93,47.989,1092.78,1093.48,38.9906,442.388,1070.59,42.7817,516.411,-6.81528,19.8037,2304.93,227.207,38.7375,781.213,446.859,22.5967,,,,500.337,-753.076,16.0298,1132.48,-738.445,14.3939,1772.33,-748.849,26.3443,-161.011,-29.8955,34.8573
7878,0,1347.09,-55.227,26.149,1617.82,392.379,26.4514,1586.82,1122.96,47.9817,1092.81,1093.5,38.9699,442.287,1070.61,42.681,515.949,-7.59106,19.1075,2304.89,227.206,38.7329,781.204,446.915,22.5573,,,,500.066,-753.168,15.68,1132.49,-738.449,14.3811,1772.28,-748.874,26.3133,-160.941,-29.9583,34.8736
7879,0,1347.16,-55.0385,26.2709,1617.85,392.364,26.4537,1586.81,1122.94,47.9871,1092.8,1093.48,38.9909,442.397,1070.56,42.8289,516.584,-6.76905,19.8072,2304.93,227.202,38.7506,781.167,446.913,22.5649,,,,500.278,-753.091,15.8006,1132.45,-738.531,14.4303,1772.32,-748.885,26.3237,-160.938,-30.0675,34.8668
7880,0,1347.14,-55.2269,26.1263,1617.86,392.352,26.4363,1586.83,1122.92,47.9947,1092.73,1093.49,38.9726,442.442,1070.54,42.8608,515.889,-7.5758,19.14,2304.95,227.223,38.783,781.233,446.857,22.5571,,,,500.108,-753.141,15.8588,1132.47,-738.498,14.417,1772.3,-748.882,26.2987,-161.045,-29.9933,34.8095
7881,0,1347.14,-55.1559,26.0344,1617.88,392.357,26.458,1586.81,1122.92,47.9758,1092.75,1093.49,38.9607,442.417,1070.56,42.8444,516.016,-7.575,19.1962,2304.93,227.222,38.748,781.155,446.964,22.5853,,,,500.331,-753.104,15.8788,1132.5,-738.464,14.4182,1772.22,-748.895,26.246,-160.998,-29.8834,34.7522
7882,0,1347.2,-55.1686,26.0691,1617.86,392.35,26.3989,1586.84,1122.94,48.0092,1092.73,1093.5,38.9876,442.506,1070.54,42.925,515.94,-7.58949,19.247,2304.97,227.253,38.7699,781.189,446.868,22.5162,,,,500.219,-753.123,15.9048,1132.49,-738.433,14.3912,1772.26,-748.896,26.263,-161.029,-29.9177,34.7919
7883,0,1347.26,-55.0847,26.1457,1617.91,392.335,26.392,1586.85,1122.94,48.0106,1092.8,1093.49,39.0177,442.499,1070.56,42.8983,516.342,-6.87064,19.779,2304.93,227.213,38.7556,781.122,446.899,22.5048,,,,500.253,-753.053,15.8212,1132.43,-738.628,14.4513,1772.26,-748.913,26.2605,-160.983,-30.0086,34.8197
7884,0,1347.26,-55.1021,26.0546,1617.92,392.308,26.3787,1586.84,1122.91,48.0235,1092.73,1093.51,38.9656,442.493,1070.58,42.9042,516.419,-6.88898,19.9008,2304.93,227.22,38.7317,781.14,446.885,22.5579,,,,500.33,-753.089,15.8541,1132.42,-738.447,14.2994,1772.29,-748.891,26.2735,-160.996,-29.9411,34.8291
7885,0,1347.29,-54.9937,26.141,1617.93,392.288,26.3487,1586.69,1123.08,47.7961,1092.71,1093.53,38.9605,442.433,1070.56,42.8821,516.019,-7.56856,19.2406,2304.91,227.207,38.7438,781.16,446.934,22.5227,,,,500.318,-753.051,15.9944,1132.46,-738.439,14.3582,1772.29,-748.904,26.2654,-160.966,-29.8769,34.8624
7886,0,1347.26,-55.1573,25.9448,1617.91,392.295,26.3417,1586.82,1122.93,47.9521,1092.82,1093.48,38.9825,442.504,1070.54,42.9347,516.499,-6.85895,19.8007,2304.94,227.214,38.7354,781.189,446.91,22.5496,,,,500.154,-753.073,15.882,1132.44,-738.539,14.4693,1772.27,-748.92,26.3438,-160.915,-29.8799,34.8533
7887,0,1347.27,-55.1331,26.0165,1617.94,392.334,26.3833,1586.82,1122.97,47.9696,1092.78,1093.51,38.9538,442.471,1070.56,42.9059,515.787,-7.44846,19.1146,2304.94,227.235,38.7587,781.258,446.842,22.5799,,,,500.295,-753.088,15.8625,1132.48,-738.504,14.4832,1772.21,-748.903,26.2441,-160.946,-29.9582,34.868
7888,0,1347.28,-55.1552,26.0163,1617.98,392.353,26.4251,1586.81,1122.92,48.01,1092.79,1093.51,38.9637,442.484,1070.57,42.9082,516.524,-6.83564,19.8703,2304.92,227.225,38.7539,781.204,446.901,22.5556,,,,500.159,-753.083,15.7266,1132.49,-738.503,14.4318,1772.34,-748.894,26.295,-161.003,-29.9373,34.8442
7889,0,1347.32,-55.03,26.0922,1618,392.405,26.4963,1586.8,1122.96,47.992,1092.73,1093.52,38.9558,442.432,1070.58,42.8205,515.958,-7.58841,19.1941,2304.92,227.226,38.7241,781.112,446.874,22.4752,,,,500.181,-752.972,15.75,1132.67,-738.451,14.6216,1772.27,-748.867,26.3118,-161.016,-29.9765,34.8035
7890,0,1347.3,-55.127,26.0676,1618.05,392.455,26.5829,1586.83,1122.95,47.9864,1092.75,1093.51,38.9597,442.442,1070.56,42.8986,516.52,-6.92525,19.8419,2304.92,227.232,38.7243,781.235,446.862,22.5937,,,,500.12,-753.15,15.7281,1132.49,-738.499,14.4444,1772.29,-748.891,26.3098,-160.959,-29.9095,34.8553
