Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
6500,0,1347.79,-54.0733,25.6466,437.507,1087.25,17.8955,1067.96,1100.47,21.0104,2284.38,228.728,28.866,1617.88,392.64,26.9474,781.394,447.096,23.0213,516.987,-7.99365,18.3761,1132.32,-738.332,14.8439,1565.05,1103.61,24.4526,1772.46,-749.156,27.2396,502.761,-753.578,16.3695,-155.438,8.59314,19.5339
6501,0,1347.83,-54.0536,25.7134,437.003,1087.52,17.6471,1068.74,1099.89,21.2121,2284.4,228.716,28.8788,1617.88,392.635,26.9563,781.321,447.159,23.0115,517.007,-8.04301,18.4201,1132.19,-738.382,14.6829,1565.09,1103.63,24.4919,1772.44,-749.168,27.1995,502.817,-753.595,16.439,-155.481,8.55773,19.6059
6502,0,1347.78,-54.0853,25.6411,437.477,1087.32,17.913,1067.95,1100.53,21.0366,2284.38,228.729,28.8564,1617.87,392.633,26.9389,781.319,447.127,22.9819,516.858,-7.99906,18.4004,1132.16,-738.356,14.6355,1565.05,1103.64,24.4505,1772.42,-749.198,27.1876,502.751,-753.582,16.3541,-155.352,8.60514,19.53
6503,0,1347.82,-54.0848,25.6854,437.486,1087.32,17.9643,1067.94,1100.48,21.0102,2284.37,228.724,28.841,1617.87,392.632,26.9366,781.342,447.116,23.0443,516.919,-7.98492,18.3931,1132.26,-738.353,14.7558,1565.12,1103.6,24.477,1772.44,-749.156,27.1572,502.617,-753.703,16.2789,-155.376,8.58734,19.4687
6504,0,1347.81,-54.0834,25.6749,436.758,1087.8,17.1154,1067.91,1100.53,21.0101,2284.32,228.708,28.8227,1617.85,392.63,26.9379,781.298,447.12,23.0693,517.024,-8.04297,18.4272,1132.18,-738.381,14.6616,1565.03,1103.63,24.4206,1772.46,-749.17,27.2044,501.663,-753.63,15.8321,-155.427,8.58138,19.5111
6505,0,1347.76,-54.079,25.6527,436.674,1087.68,17.3245,1067.92,1100.52,20.9826,2284.35,228.732,28.8646,1617.87,392.625,26.9514,781.406,447.064,22.9941,516.922,-7.99333,18.4177,1132.16,-738.375,14.6596,1565.07,1103.63,24.4764,1772.49,-749.165,27.2351,502.738,-753.58,16.3997,-155.508,8.59504,19.68
6506,0,1347.73,-54.0592,25.627,437.277,1087.36,17.6614,1067.91,1100.57,21.0076,2284.36,228.714,28.8627,1617.88,392.648,26.9611,781.311,447.125,23.0665,516.944,-8.01143,18.4251,1132.18,-738.339,14.669,1565.06,1103.63,24.4484,1772.42,-749.172,27.2045,502.475,-753.754,16.1707,-155.467,8.59176,19.5801
6507,0,1347.82,-54.0577,25.703,437.306,1087.35,17.6836,1067.96,1100.52,21.0055,2284.36,228.737,28.8735,1617.87,392.634,26.9511,781.277,447.086,23.0119,517.134,-8.11409,18.498,1132.19,-738.354,14.6909,1565.06,1103.63,24.4302,1772.49,-749.164,27.1776,502.678,-753.67,16.3121,-155.418,8.57889,19.5891
6508,0,1347.79,-54.0969,25.6533,437.339,1087.37,17.7012,1067.93,1100.51,21.0175,2284.39,228.732,28.8434,1617.88,392.639,26.9395,781.297,447.194,23.0459,517.004,-8.03197,18.3969,1132.17,-738.424,14.6574,1565.05,1103.63,24.4624,1772.47,-749.145,27.2041,502.416,-753.754,16.1089,-155.407,8.57526,19.5563
6509,0,1347.77,-54.0697,25.6447,437.377,1087.36,17.7191,1067.96,1100.5,20.9954,2284.37,228.737,28.8421,1617.88,392.625,26.9637,781.254,447.142,23.0525,516.828,-7.94256,18.3404,1132.19,-738.367,14.6778,1565.04,1103.64,24.471,1772.71,-748.967,27.163,502.586,-753.696,16.2193,-155.344,8.62097,19.6142
6510,0,1347.78,-54.0172,25.6096,436.744,1087.65,17.4264,1067.97,1100.46,21.0219,2284.34,228.716,28.8457,1617.89,392.618,26.9576,781.291,447.208,23.033,516.896,-8.02844,18.3648,1132.19,-738.349,14.6269,1565.06,1103.61,24.4434,1772.57,-749.047,27.1546,502.591,-753.669,16.2868,-155.426,8.59892,19.5546
6511,0,1347.72,-54.1109,25.6448,436.878,1087.52,17.4819,1067.98,1100.46,21.0403,2284.36,228.715,28.8364,1617.88,392.641,26.9533,781.349,447.143,23.0408,516.966,-7.98716,18.3784,1132.2,-738.375,14.7112,1565.04,1103.65,24.4436,1772.59,-749.055,27.1581,502.665,-753.696,16.2742,-155.489,8.58273,19.5061
6512,0,1347.79,-54.0936,25.6601,437.605,1087.17,17.8975,1067.91,1100.51,20.9856,2284.37,228.727,28.8919,1617.87,392.632,26.9334,781.489,447.076,22.9662,516.977,-8.00108,18.4146,1132.19,-738.362,14.6923,1565.04,1103.62,24.4339,1772.74,-748.932,27.1307,502.587,-753.697,16.2491,-155.421,8.60243,19.5768
6513,0,1347.79,-54.0844,25.6722,437.462,1087.29,17.8704,1067.93,1100.53,20.996,2284.36,228.719,28.8368,1617.89,392.636,26.9555,781.342,447.124,23.0764,516.937,-8.06245,18.3645,1132.24,-738.367,14.749,1565.07,1103.61,24.4723,1772.53,-749.049,27.1491,502.762,-753.584,16.4037,-155.468,8.62749,19.4874
6514,0,1347.78,-54.0854,25.676,436.133,1088.07,16.817,1067.94,1100.51,21.0042,2284.32,228.703,28.8332,1617.88,392.637,26.9635,781.434,447.108,23.046,516.979,-8.03458,18.424,1132.19,-738.388,14.6638,1565.06,1103.61,24.4631,1772.56,-749.027,27.167,502.594,-753.617,16.2163,-155.399,8.6019,19.5811
6515,0,1347.71,-54.0455,25.5915,436.567,1087.76,17.3358,1067.94,1100.52,21.007,2284.33,228.701,28.8218,1617.88,392.643,26.9659,781.258,447.181,23.0569,516.885,-7.98627,18.4602,1132.2,-738.345,14.6417,1565.04,1103.61,24.4349,1772.57,-749.072,27.1691,502.834,-753.595,16.3629,-155.38,8.56979,19.4331
6516,0,1347.76,-54.1246,25.6964,437.305,1087.35,17.7073,1067.96,1100.47,20.9907,2284.38,228.732,28.8638,1617.88,392.627,26.9522,781.328,447.132,23.0123,516.964,-7.97985,18.3628,1132.2,-738.38,14.7026,1565.06,1103.64,24.466,1772.58,-749.073,27.1691,502.522,-753.712,16.178,-155.45,8.58905,19.5259
6517,0,1347.8,-54.0991,25.6807,436.621,1087.7,17.326,1067.96,1100.47,21.0141,2284.36,228.717,28.8252,1617.88,392.643,26.9417,781.306,447.119,23.0748,516.891,-8.01469,18.3707,1132.19,-738.409,14.6611,1565.06,1103.62,24.4581,1772.55,-749.073,27.1427,502.941,-753.53,16.4561,-155.373,8.62147,19.5352
6518,0,1347.8,-54.0961,25.6591,436.793,1087.79,17.1056,1067.98,1100.46,21.0488,2284.35,228.703,28.8372,1617.89,392.624,26.966,781.406,447.083,23.0296,517.048,-8.08542,18.4299,1132.17,-738.4,14.6283,1565.06,1103.61,24.4754,1772.56,-749.1,27.1465,502.693,-753.692,16.3393,-155.481,8.59074,19.5885
6519,0,1347.8,-54.0658,25.7123,437.315,1087.38,17.6852,1067.93,1100.49,20.9931,2284.37,228.724,28.8762,1617.88,392.629,26.9455,781.546,447.09,23.0328,516.982,-8.0113,18.4101,1132.16,-738.42,14.6459,1565.07,1103.65,24.5015,1772.54,-749.077,27.1805,502.755,-753.58,16.371,-155.439,8.59469,19.4928
6520,0,1347.74,-54.0124,25.5925,437.305,1087.37,17.6613,1067.95,1100.47,21.0059,2284.37,228.736,28.8528,1617.88,392.643,26.9434,781.303,447.178,23.0334,516.892,-8.04673,18.4164,1132.2,-738.336,14.6504,1565.06,1103.63,24.4811,1772.67,-748.927,27.0826,502.541,-753.689,16.228,-155.478,8.59953,19.4098
6521,0,1347.8,-54.0725,25.6385,436.801,1087.79,17.11,1067.93,1100.5,21.0073,2284.38,228.73,28.8743,1617.9,392.625,26.9686,781.288,447.115,23.0622,517.124,-8.07837,18.5132,1132.16,-738.402,14.6792,1565.09,1103.64,24.5006,1772.57,-749.074,27.1794,502.638,-753.677,16.3227,-155.41,8.60366,19.6022
6522,0,1347.75,-54.1,25.6268,437.255,1087.47,17.6194,1068.79,1099.86,21.2101,2284.34,228.707,28.8062,1617.88,392.624,26.949,781.332,447.115,23.0172,516.997,-8.03017,18.3782,1132.19,-738.392,14.6824,1565.06,1103.65,24.462,1772.62,-749.089,27.1502,502.616,-753.686,16.2765,-155.476,8.55186,19.574
6523,0,1347.74,-54.0589,25.6148,437.233,1087.46,17.6539,1067.97,1100.51,21.0351,2284.38,228.73,28.8479,1617.87,392.635,26.9436,781.315,447.131,23.0286,517.08,-8.06067,18.404,1132.21,-738.375,14.6854,1565.06,1103.63,24.4693,1772.56,-749.061,27.1666,502.825,-753.555,16.3558,-155.447,8.56421,19.5955
6524,0,1347.76,-54.0593,25.6298,437.338,1087.31,17.6616,1067.98,1100.45,21.0182,2284.38,228.739,28.8842,1617.88,392.63,26.939,781.278,447.137,23.0426,516.899,-7.96729,18.3986,1132.22,-738.384,14.7688,1565.05,1103.62,24.4321,1772.55,-749.029,27.1608,502.802,-753.637,16.4192,-155.436,8.59948,19.5887
6525,0,1347.79,-54.1005,25.6497,437.341,1087.4,17.7018,1067.93,1100.51,21.0246,2284.38,228.718,28.8623,1617.88,392.638,26.9413,781.283,447.194,23.0451,516.887,-7.94323,18.4119,1132.19,-738.359,14.6792,1565.08,1103.6,24.4713,1772.55,-749.054,27.1566,502.624,-753.649,16.3031,-155.432,8.59609,19.6081
6526,0,1347.74,-54.072,25.6291,437.363,1087.29,17.7181,1067.93,1100.5,21.0054,2284.37,228.73,28.8753,1617.88,392.635,26.9503,781.378,447.12,23.0279,516.931,-8.02474,18.3576,1132.19,-738.382,14.6655,1565.06,1103.64,24.4693,1772.52,-749.102,27.1595,502.593,-753.735,16.2343,-155.381,8.60014,19.5901
6527,0,1347.8,-54.1039,25.6733,437.404,1087.26,17.7246,1067.95,1100.47,20.9969,2284.38,228.719,28.8358,1617.89,392.639,26.9532,781.331,447.136,23.0546,516.884,-7.96722,18.3859,1132.17,-738.346,14.6436,1565.05,1103.64,24.4525,1772.53,-749.08,27.1655,502.698,-753.658,16.3156,-155.374,8.59718,19.4532
6528,0,1347.75,-54.0828,25.6001,437.445,1087.24,17.7809,1067.94,1100.48,21.0037,2284.37,228.723,28.839,1617.88,392.626,26.9398,781.305,447.165,23.0171,517.085,-8.08493,18.4243,1132.17,-738.407,14.6681,1565.06,1103.62,24.47,1772.56,-749.123,27.1706,502.756,-753.607,16.3542,-155.422,8.59879,19.4504
6529,0,1347.72,-54.0982,25.67,437.438,1087.33,17.8323,1067.95,1100.48,21.0115,2284.34,228.718,28.8481,1617.86,392.629,26.949,781.388,447.124,23.0875,516.946,-7.99251,18.369,1132.18,-738.37,14.6648,1565.03,1103.63,24.4666,1772.52,-749.127,27.2128,502.551,-753.701,16.2482,-155.399,8.61229,19.687
6530,0,1347.7,-54.0587,25.6465,436.853,1087.65,17.5926,1068.73,1099.9,21.212,2284.33,228.716,28.8363,1617.87,392.629,26.9511,781.309,447.151,23.0796,517.007,-7.98666,18.4374,1132.17,-738.384,14.6662,1565.01,1103.62,24.4295,1772.5,-749.125,27.1944,502.793,-753.58,16.3855,-155.444,8.59948,19.5487
6531,0,1347.73,-54.0356,25.6246,436.878,1087.61,17.6526,1067.99,1100.46,21.0602,2284.36,228.718,28.856,1617.89,392.631,26.9608,781.432,447.111,23.0919,517.091,-8.10125,18.4704,1132.22,-738.374,14.6811,1565.09,1103.62,24.5093,1772.46,-749.09,27.2388,501.325,-753.629,15.6078,-155.385,8.64061,19.5272
6532,0,1347.76,-54.1001,25.6538,436.791,1087.78,17.1072,1067.92,1100.5,20.9759,2284.39,228.714,28.8442,1617.89,392.626,26.9615,781.377,447.133,23.0678,517.002,-8.06973,18.4971,1132.19,-738.397,14.6766,1565.08,1103.63,24.5126,1772.5,-749.137,27.1985,502.219,-753.686,16.0593,-155.386,8.59896,19.4592
6533,0,1347.75,-54.0577,25.6333,437.246,1087.38,17.6934,1067.97,1100.46,21.0186,2284.36,228.673,28.9043,1617.88,392.637,26.955,781.297,447.142,23.002,516.977,-8.01571,18.4206,1132.2,-738.381,14.695,1565.06,1103.61,24.4584,1772.69,-748.961,27.1099,502.871,-753.553,16.4448,-155.413,8.60066,19.5996
6534,0,1347.74,-54.0643,25.638,437.317,1087.36,17.6737,1067.95,1100.49,21.0117,2284.35,228.713,28.8542,1617.87,392.621,26.936,781.312,447.138,23.0827,516.97,-8.02127,18.4777,1132.19,-738.366,14.6613,1565.03,1103.65,24.4213,1772.59,-749.061,27.1962,502.582,-753.697,16.2367,-155.481,8.55461,19.5759
6535,0,1347.74,-54.0634,25.6138,436.623,1087.75,17.3209,1067.95,1100.48,21.0409,2284.36,228.718,28.8572,1617.88,392.635,26.949,781.293,447.13,23.0393,516.922,-8.01077,18.4389,1132.22,-738.384,14.7572,1565.07,1103.61,24.4327,1772.6,-749.044,27.224,502.588,-753.745,16.2149,-155.309,8.60216,19.5641
6536,0,1347.76,-54.0449,25.6069,437.352,1087.36,17.7069,1067.95,1100.49,21.0184,2284.32,228.604,28.6496,1617.89,392.633,26.9819,781.322,447.145,23.0489,517.015,-8.00594,18.4546,1132.2,-738.372,14.6959,1565.06,1103.61,24.4433,1772.6,-749.049,27.1423,502.715,-753.645,16.3286,-155.403,8.6037,19.5829
6537,0,1347.78,-54.0831,25.6743,437.335,1087.37,17.7183,1067.93,1100.5,21.0134,2284.34,228.696,28.7944,1617.87,392.644,26.9508,781.366,447.117,23.0334,516.927,-8.0311,18.4236,1132.19,-738.367,14.6754,1565.06,1103.63,24.4766,1772.57,-749.048,27.1374,502.623,-753.637,16.2852,-155.456,8.61156,19.485
6538,0,1347.75,-54.078,25.6526,437.383,1087.28,17.7572,1068.72,1099.92,21.2243,2284.36,228.674,28.8104,1617.87,392.656,26.9377,781.27,447.149,23.0493,516.918,-8.02664,18.3246,1132.22,-738.361,14.7185,1565.04,1103.63,24.4672,1772.58,-749.063,27.1963,502.691,-753.679,16.3155,-155.444,8.59402,19.4393
6539,0,1347.82,-54.1039,25.7014,437.469,1087.25,17.8465,1067.92,1100.49,21.0211,2284.33,228.667,28.7881,1617.87,392.62,26.9394,781.404,447.052,23.0799,516.991,-8.04152,18.4405,1132.19,-738.384,14.6696,1565.06,1103.64,24.4565,1772.56,-749.101,27.1608,500.325,-753.928,14.7824,-155.38,8.6127,19.4583
6540,0,1347.78,-54.1088,25.6935,436.871,1087.58,17.5474,1067.95,1100.48,21.0258,2284.4,228.695,28.8352,1617.87,392.627,26.9517,781.364,447.138,23.0588,516.949,-7.98719,18.3992,1132.2,-738.393,14.6732,1565.04,1103.63,24.4321,1772.53,-749.13,27.1637,502.632,-753.954,16.3574,-155.401,8.55709,19.4002
6541,0,1347.75,-54.0289,25.6071,437.589,1087.16,17.9477,1067.97,1100.46,20.9848,2284.36,228.689,28.7993,1617.87,392.626,26.9452,781.382,447.101,23.0012,516.823,-7.96301,18.3299,1132.25,-738.378,14.722,1565.08,1103.62,24.442,1772.53,-749.098,27.19,502.62,-753.932,16.3031,-155.418,8.60964,19.5032
6542,0,1347.78,-54.0898,25.672,437.53,1087.19,17.8646,1067.98,1100.45,21.0398,2284.39,228.715,28.8388,1617.87,392.649,26.9225,781.497,447.095,22.9871,516.916,-8.02512,18.2948,1132.18,-738.381,14.6717,1565.09,1103.64,24.4697,1772.47,-749.125,27.1497,502.384,-753.789,16.0823,-155.472,8.57983,19.5867
6543,0,1347.77,-54.0471,25.6168,437.561,1087.16,17.9149,1067.97,1100.49,21.02,2284.37,228.713,28.8321,1617.87,392.632,26.9561,781.358,447.115,23.0445,516.786,-7.92506,18.3735,1132.19,-738.363,14.6702,1565.03,1103.62,24.4501,1772.51,-749.087,27.237,501.145,-753.635,15.5168,-155.446,8.60886,19.352
6544,0,1347.83,-54.0936,25.6977,436.763,1087.8,17.0869,1067.97,1100.47,21.0268,2284.32,228.684,28.8375,1617.88,392.642,26.9529,781.296,447.138,23.0159,516.797,-7.9463,18.3578,1132.19,-738.394,14.6776,1565.05,1103.65,24.4609,1772.5,-749.123,27.1798,501.362,-753.699,15.5848,-155.351,8.6247,19.5975
6545,0,1347.8,-54.0812,25.6869,437.308,1087.36,17.6363,1067.95,1100.52,21.0397,2284.36,228.692,28.8416,1617.88,392.629,26.9265,781.294,447.128,23.0104,517.047,-8.02483,18.4191,1132.18,-738.397,14.6641,1565.05,1103.61,24.4758,1772.52,-749.129,27.2353,501.108,-753.667,15.4866,-155.464,8.54411,19.5552
6546,0,1347.77,-54.0591,25.6313,437.333,1087.39,17.6586,1067.91,1100.54,21.0013,2284.34,228.716,28.8142,1617.88,392.641,26.9505,781.29,447.145,23.0353,516.907,-7.97469,18.382,1132.19,-738.353,14.6534,1565.02,1103.63,24.4404,1772.48,-749.136,27.1664,502.578,-753.682,16.2761,-155.449,8.60351,19.5065
6547,0,1347.82,-54.0665,25.6654,437.257,1087.44,17.6468,1067.93,1100.49,20.9906,2284.31,228.708,28.8261,1617.88,392.637,26.9525,781.498,447.064,22.9913,516.984,-8.00554,18.304,1132.18,-738.373,14.6566,1565.07,1103.6,24.464,1772.49,-749.167,27.2404,502.652,-753.699,16.2655,-155.39,8.61869,19.4837
6548,0,1347.75,-54.0666,25.6498,437.325,1087.38,17.7156,1067.94,1100.48,20.9952,2284.37,228.714,28.8283,1617.88,392.622,26.963,781.366,447.118,23.0637,517.117,-8.05193,18.419,1132.22,-738.333,14.7207,1565.04,1103.63,24.454,1772.49,-749.181,27.2371,502.664,-753.632,16.2409,-155.378,8.60129,19.5228
6549,0,1347.77,-54.0869,25.6708,437.344,1087.38,17.7222,1067.96,1100.48,21.0249,2284.35,228.744,28.8428,1617.88,392.642,26.9445,781.231,447.148,23.067,516.975,-8.06636,18.493,1132.17,-738.361,14.669,1565.05,1103.62,24.4304,1772.44,-749.15,27.184,501.295,-753.6,15.5759,-155.459,8.60824,19.3339
6550,0,1347.81,-54.0687,25.6819,436.766,1087.64,17.3996,1067.96,1100.46,20.998,2284.36,228.737,28.8657,1617.87,392.633,26.9499,781.381,447.09,23.0395,516.955,-7.98822,18.4531,1132.18,-738.364,14.6657,1565.1,1103.63,24.5132,1772.48,-749.176,27.1788,502.651,-753.626,16.267,-155.411,8.60846,19.6445
6551,0,1347.82,-54.0957,25.6801,436.765,1087.63,17.5016,1067.95,1100.46,21.0426,2284.38,228.729,28.8699,1617.89,392.629,26.9584,781.39,447.079,23.0244,517.087,-8.04355,18.453,1132.19,-738.351,14.6523,1565.06,1103.63,24.47,1772.46,-749.187,27.2176,502.763,-753.57,16.4006,-155.394,8.61234,19.5614
6552,0,1347.83,-54.0778,25.6972,437.445,1087.3,17.8416,1067.96,1100.46,21.0293,2284.34,228.726,28.8293,1617.88,392.64,26.9569,781.347,447.085,23.0603,517.054,-8.03943,18.3927,1132.21,-738.408,14.7539,1565.05,1103.6,24.4475,1772.47,-749.198,27.2204,502.531,-753.696,16.2144,-155.414,8.63064,19.4776
6553,0,1347.79,-54.0884,25.6583,436.92,1087.58,17.568,1067.94,1100.49,21.0198,2284.35,228.715,28.8427,1617.89,392.624,26.945,781.367,447.134,23.1106,517.118,-8.07747,18.4605,1132.17,-738.413,14.6508,1565.06,1103.61,24.4589,1772.49,-749.192,27.2647,502.815,-753.594,16.3843,-155.426,8.56412,19.5885
6554,0,1347.78,-54.0675,25.6338,437.513,1087.24,17.8758,1067.94,1100.52,20.9743,2284.37,228.712,28.8713,1617.86,392.634,26.9444,781.373,447.112,23.0573,516.916,-7.95883,18.3991,1132.18,-738.351,14.651,1565.06,1103.62,24.4536,1772.47,-749.146,27.2283,502.578,-753.683,16.2385,-155.43,8.62622,19.4926
6555,0,1347.72,-54.0998,25.5852,437.513,1087.19,17.8487,1068.75,1099.91,21.226,2284.34,228.71,28.8234,1617.88,392.628,26.9452,781.307,447.156,23.0216,516.895,-8.01603,18.4193,1132.19,-738.393,14.677,1565.06,1103.63,24.4654,1772.77,-748.951,27.1594,502.715,-753.567,16.3404,-155.467,8.61242,19.5567
6556,0,1347.75,-54.0378,25.5936,436.89,1087.61,17.6576,1067.94,1100.47,21.0036,2284.35,228.717,28.8461,1617.88,392.63,26.9382,781.271,447.177,23.0079,517.067,-8.09469,18.3898,1132.16,-738.393,14.6259,1565.07,1103.62,24.468,1772.59,-749.057,27.2091,502.729,-753.615,16.3268,-155.425,8.60018,19.5364
6557,0,1347.71,-54.1387,25.7018,436.94,1087.51,17.5563,1067.97,1100.45,21.0405,2284.35,228.712,28.8564,1617.88,392.631,26.9416,781.487,447.038,22.9669,516.981,-8.02683,18.3905,1132.24,-738.371,14.735,1565.08,1103.61,24.478,1772.58,-749.042,27.1804,502.801,-753.63,16.4302,-155.382,8.62309,19.5714
6558,0,1347.78,-54.0803,25.6441,436.787,1087.78,17.108,1067.89,1100.56,21.0222,2284.33,228.712,28.8241,1617.89,392.621,26.9362,781.338,447.098,23.048,516.891,-7.95932,18.4413,1132.2,-738.376,14.657,1565.07,1103.61,24.465,1772.62,-749.085,27.1638,502.555,-753.641,16.1855,-155.433,8.60574,19.4881
6559,0,1347.8,-54.0844,25.6718,436.773,1087.79,17.1348,1067.97,1100.47,21.0205,2284.34,228.72,28.8278,1617.88,392.619,26.9415,781.288,447.183,23.0512,516.945,-8.01628,18.4138,1132.21,-738.356,14.681,1565.05,1103.64,24.4585,1772.55,-749.062,27.1222,502.784,-753.574,16.3743,-155.454,8.60176,19.5465
6560,0,1347.81,-54.064,25.6763,437.276,1087.37,17.6893,1068.77,1099.86,21.1988,2284.38,228.74,28.8394,1617.88,392.636,26.9456,781.398,447.108,23.0193,517.016,-8.07496,18.435,1132.22,-738.357,14.7547,1565.05,1103.62,24.4539,1772.57,-749.074,27.1829,502.826,-753.55,16.4035,-155.452,8.60404,19.4752
6561,0,1347.76,-54.065,25.6236,436.647,1087.72,17.34,1067.92,1100.53,21.0024,2284.39,228.73,28.872,1617.88,392.643,26.9487,781.309,447.15,23.043,517.116,-8.05174,18.4549,1132.23,-738.38,14.7088,1565.05,1103.63,24.4457,1772.54,-749.073,27.1467,503.012,-753.764,16.5621,-155.449,8.56948,19.4685
6562,0,1347.82,-54.0977,25.6784,436.628,1087.74,17.3393,1067.93,1100.5,21.0051,2284.38,228.735,28.8689,1617.87,392.635,26.9471,781.366,447.118,23.0643,516.939,-8.00503,18.4742,1132.25,-738.35,14.7886,1565.04,1103.64,24.4537,1772.57,-749.094,27.1974,502.609,-753.667,16.2927,-155.381,8.63817,19.705
6563,0,1347.8,-54.0781,25.6361,437.256,1087.46,17.6506,1067.96,1100.47,21.0077,2284.35,228.7,28.8203,1617.87,392.624,26.9308,781.315,447.111,23.0176,516.951,-8.02444,18.3733,1132.21,-738.384,14.7048,1565.04,1103.62,24.4071,1772.52,-749.081,27.1756,502.738,-753.619,16.3463,-155.356,8.56576,19.5307
6564,0,1347.81,-54.0859,25.6779,437.353,1087.37,17.694,1067.96,1100.48,21.0054,2284.37,228.736,28.8429,1617.88,392.627,26.9579,781.312,447.085,23.0133,516.82,-7.98184,18.4241,1132.18,-738.369,14.6559,1565.05,1103.63,24.46,1772.56,-749.109,27.2295,502.574,-753.717,16.1928,-155.425,8.6044,19.4992
6565,0,1347.77,-54.0832,25.6598,437.38,1087.31,17.7535,1067.92,1100.54,21.0083,2284.34,228.707,28.8714,1617.87,392.636,26.9458,781.324,447.141,23.0612,516.911,-7.96965,18.4259,1132.2,-738.383,14.6696,1565.03,1103.65,24.4735,1772.51,-749.116,27.243,502.555,-753.679,16.1981,-155.453,8.59469,19.4478
6566,0,1347.78,-54.0768,25.6564,436.134,1088.06,16.8694,1067.92,1100.51,21.0249,2284.38,228.724,28.8759,1617.87,392.636,26.9555,781.469,447.121,23.0178,516.883,-7.99927,18.3654,1132.21,-738.372,14.7085,1565.03,1103.63,24.4481,1772.7,-748.914,27.1365,502.502,-753.757,16.2375,-155.48,8.57876,19.6032
6567,0,1347.79,-54.0667,25.6339,437.278,1087.4,17.6717,1067.96,1100.46,21.0176,2284.37,228.722,28.8456,1617.87,392.636,26.9491,781.324,447.125,23.0016,516.979,-8.05338,18.4681,1132.17,-738.415,14.6533,1565.05,1103.63,24.4733,1772.59,-749.047,27.1624,502.585,-753.663,16.2166,-155.432,8.59976,19.6481
6568,0,1347.82,-54.068,25.6621,437.255,1087.42,17.6257,1068.76,1099.89,21.2037,2284.35,228.723,28.8275,1617.88,392.633,26.9394,781.409,447.094,23.0406,517.021,-8.0397,18.4882,1132.18,-738.396,14.6862,1565.03,1103.63,24.4391,1772.56,-749.083,27.1083,502.623,-753.628,16.2737,-155.372,8.58636,19.5063
6569,0,1347.73,-54.1155,25.6041,437.308,1087.35,17.6215,1067.95,1100.48,21.0186,2284.37,228.706,28.8542,1617.9,392.635,26.9824,781.352,447.132,22.998,516.976,-7.98861,18.5004,1132.33,-738.339,14.8358,1565.04,1103.62,24.4393,1772.58,-749.028,27.1866,502.727,-753.548,16.299,-155.481,8.57797,19.5698
6570,0,1347.78,-54.0702,25.6062,437.293,1087.45,17.657,1067.93,1100.48,21.0128,2284.34,228.7,28.8612,1617.88,392.632,26.9689,781.333,447.104,23.0096,517,-8.05691,18.4393,1132.15,-738.413,14.6424,1565.03,1103.62,24.4314,1772.59,-749.098,27.2003,502.665,-753.686,16.3276,-155.485,8.56597,19.5655
6571,0,1347.75,-54.0268,25.5881,437.319,1087.41,17.6902,1067.94,1100.5,21.0184,2284.38,228.747,28.8772,1617.86,392.635,26.9423,781.45,447.076,23.0131,516.804,-8.01526,18.3927,1132.16,-738.382,14.6642,1565.06,1103.62,24.4633,1772.58,-749.068,27.1542,502.668,-753.665,16.2999,-155.392,8.60235,19.6262
6572,0,1347.71,-54.1006,25.6352,436.736,1087.6,17.4072,1067.97,1100.48,21.0142,2284.37,228.73,28.8478,1617.88,392.636,26.9386,781.312,447.127,23.0042,516.95,-7.99794,18.3527,1132.18,-738.348,14.6402,1565.1,1103.61,24.4777,1772.57,-749.063,27.2192,502.564,-753.645,16.2105,-155.455,8.58848,19.6159
6573,0,1347.73,-54.0997,25.5913,437.395,1087.34,17.7835,1067.93,1100.51,20.9876,2284.38,228.724,28.8668,1617.87,392.638,26.9531,781.328,447.132,23.0064,516.99,-7.95787,18.3653,1132.19,-738.368,14.6692,1565.04,1103.64,24.4647,1772.56,-749.078,27.1813,502.604,-753.72,16.3013,-155.408,8.58097,19.6534
6574,0,1347.82,-54.0535,25.7055,436.839,1087.58,17.4843,1067.99,1100.46,21.0284,2284.33,228.722,28.8399,1617.87,392.633,26.9446,781.312,447.129,22.9757,516.989,-8.04645,18.4516,1132.18,-738.348,14.6574,1565.08,1103.64,24.4954,1772.56,-749.106,27.225,502.676,-753.672,16.3296,-155.415,8.60071,19.519
